"freq","word1","word2","word3","word4","word5"
"3","there","are","a","bunch","of"
"2","there","are","a","couple","of"
"15","there","are","a","lot","of"
"2","there","are","a","number","of"
"2","there","are","a","variety","of"
"2","there","are","days","when","i"
"2","there","are","just","so","many"
"2","there","are","many","types","of"
"2","there","are","no","limits","to"
"2","there","are","no","unk","in"
"2","there","are","only","so","many"
"3","there","are","so","many","different"
"2","there","are","so","many","ways"
"2","there","are","too","many","examples"
"2","there","are","two","ways","to"
"2","there","for","me","and","i"
"2","there","has","been","a","large"
"2","there","has","to","be","a"
"4","there","is","a","difference","between"
"2","there","is","a","list","of"
"6","there","is","a","lot","of"
"2","there","is","a","need","for"
"2","there","is","a","unk","of"
"3","there","is","a","way","to"
"2","there","is","also","a","unk"
"2","there","is","always","the","same"
"2","there","is","an","element","of"
"2","there","is","an","unk","and"
"3","there","is","no","doubt","that"
"2","there","is","no","need","to"
"3","there","is","so","much","more"
"2","there","is","something","to","be"
"2","there","she","goes","a","little"
"3","there","was","a","lot","of"
"3","there","was","a","time","when"
"2","there","was","always","a","need"
"2","there","was","no","basis","for"
"3","there","was","no","evidence","of"
"2","there","was","no","place","to"
"2","there","was","no","way","that"
"2","there","were","a","couple","of"
"2","there","were","times","when","i"
"2","there","will","also","be","a"
"2","there","will","be","no","unk"
"2","there","you","have","it","i"
"2","there","you","have","it","my"
"2","they","are","good","at","it"
"3","they","are","more","likely","to"
"2","they","are","one","of","the"
"2","they","don't","even","begin","to"
"2","they","make","borani","with","cooked"
"2","they","may","not","be","able"
"2","they","must","not","have","been"
"2","they","want","to","be","part"
"2","they","won't","be","able","to"
"2","thing","about","this","is","that"
"2","thing","happened","on","the","way"
"2","thing","i","have","ever","seen"
"2","thing","i","know","for","sure"
"2","thing","that","comes","to","mind"
"2","thing","to","do","is","to"
"2","things","i","have","to","say"
"2","things","i","would","like","to"
"2","things","that","will","make","you"
"2","things","through","christ","who","strengthens"
"2","things","to","be","thankful","for"
"2","things","to","do","in","the"
"2","things","we","have","to","do"
"2","think","i'm","the","only","one"
"2","think","i","am","going","to"
"2","think","i","just","saw","a"
"2","think","it's","a","great","idea"
"3","think","it","can't","get","any"
"2","think","it","was","a","problem"
"2","think","it","would","be","a"
"2","think","the","whole","idea","of"
"2","think","this","is","just","the"
"2","think","we","can","all","agree"
"2","thinking","about","going","to","unk"
"2","thinking","off","the","top","of"
"2","third","in","the","hurdles","in"
"2","this","a","long","time","ago"
"2","this","content","is","provided","as"
"2","this","has","been","a","wonderful"
"2","this","has","to","be","one"
"2","this","have","to","do","with"
"4","this","is","a","good","thing"
"2","this","is","a","little","late"
"3","this","is","a","picture","of"
"2","this","is","a","really","nice"
"2","this","is","another","example","of"
"2","this","is","crazy","but","here's"
"15","this","is","going","to","be"
"2","this","is","in","response","to"
"2","this","is","just","the","start"
"2","this","is","my","first","time"
"2","this","is","my","post","and"
"2","this","is","news","to","me"
"2","this","is","not","an","issue"
"2","this","is","not","the","first"
"2","this","is","one","of","my"
"8","this","is","one","of","the"
"3","this","is","one","of","those"
"2","this","is","the","best","unk"
"3","this","is","the","first","time"
"2","this","is","the","story","of"
"2","this","is","the","type","of"
"4","this","is","what","happens","when"
"2","this","is","why","i","have"
"2","this","may","or","may","not"
"3","this","morning","i","woke","up"
"2","this","one","has","good","actors"
"2","this","one","of","the","best"
"2","this","plain","dealer","reporter","unk"
"2","this","turns","out","to","be"
"2","this","unk","sells","at","a"
"2","this","was","not","the","case"
"2","this","website","comes","from","amazon"
"2","this","will","be","the","only"
"2","this","word","in","a","sentence"
"2","this","year","is","going","to"
"2","those","of","you","who","have"
"2","those","of","you","who","know"
"2","those","who","just","want","to"
"2","thought","i","was","going","to"
"3","thought","it","was","a","good"
"2","thought","it","was","a","little"
"4","thought","it","would","be","a"
"2","thought","you","were","going","to"
"2","three","days","in","a","row"
"2","through","a","security","checkpoint","that"
"2","through","christ","who","strengthens","me"
"3","through","the","end","of","the"
"2","through","the","lens","of","unk"
"2","ticket","giveaway","today","at","at"
"2","tie","for","first","in","the"
"2","time","for","the","eye","drops"
"2","time","i","was","a","unk"
"2","time","in","a","long","time"
"2","time","in","a","while","so"
"2","time","in","years","thanks","to"
"3","time","to","be","unk","about"
"2","time","to","get","to","know"
"2","time","to","go","back","to"
"2","time","to","go","to","the"
"2","time","to","make","it","happen"
"2","to","a","friend's","house","and"
"2","to","a","news","release","from"
"2","to","a","police","news","release"
"2","to","a","unk","which","is"
"2","to","a","wide","variety","of"
"2","to","accept","the","fact","that"
"2","to","add","to","my","unk"
"2","to","add","to","the","list"
"2","to","all","a","good","night"
"2","to","all","and","to","all"
"3","to","all","my","new","followers"
"2","to","all","of","you","who"
"3","to","all","the","moms","out"
"2","to","allow","a","sixth","casino"
"2","to","also","announce","that","our"
"2","to","amazon","com","amazon","ca"
"2","to","anywhere","in","the","world"
"2","to","at","least","try","to"
"2","to","be","a","bit","more"
"4","to","be","a","good","day"
"2","to","be","a","good","one"
"2","to","be","a","long","day"
"8","to","be","a","part","of"
"2","to","be","a","school","social"
"5","to","be","able","to","do"
"2","to","be","able","to","find"
"2","to","be","able","to","get"
"3","to","be","able","to","see"
"2","to","be","able","to","share"
"2","to","be","able","to","walk"
"2","to","be","approved","by","the"
"2","to","be","back","in","the"
"2","to","be","held","at","the"
"2","to","be","in","the","city"
"2","to","be","on","social","media"
"5","to","be","one","of","the"
"4","to","be","one","of","those"
"7","to","be","part","of","the"
"2","to","be","placed","on","the"
"3","to","be","prepared","for","a"
"2","to","be","ready","for","the"
"2","to","be","selected","for","the"
"2","to","be","the","key","to"
"2","to","be","there","and","it"
"2","to","be","unk","about","egg"
"3","to","be","unk","in","the"
"2","to","be","unk","on","the"
"2","to","be","unk","to","the"
"2","to","brake","and","if","he"
"3","to","break","out","of","the"
"2","to","call","for","a","by"
"2","to","call","it","a","day"
"2","to","calm","the","hell","down"
"2","to","change","or","removal","at"
"2","to","check","it","out","and"
"2","to","come","back","and","win"
"2","to","come","back","to","school"
"2","to","come","out","of","the"
"6","to","come","up","with","a"
"2","to","come","up","with","some"
"2","to","create","instead","of","adding"
"2","to","deal","with","it","he"
"2","to","destruction","and","that","he"
"2","to","die","in","the","electric"
"3","to","do","a","better","job"
"2","to","do","and","i","think"
"2","to","do","the","right","thing"
"2","to","do","this","is","my"
"3","to","do","with","each","other"
"2","to","draw","attention","to","a"
"2","to","earn","advertising","fees","by"
"2","to","every","now","and","then"
"6","to","everyone","who","came","out"
"4","to","figure","out","a","way"
"4","to","figure","out","how","to"
"2","to","figure","out","what","to"
"2","to","fill","in","the","unk"
"2","to","find","a","way","to"
"2","to","find","out","more","about"
"2","to","find","out","that","they"
"3","to","find","the","time","to"
"2","to","finding","affordable","health","insurance"
"2","to","follow","me","so","i"
"2","to","get","a","chance","to"
"2","to","get","a","crown","that"
"4","to","get","a","feel","for"
"2","to","get","a","handle","on"
"2","to","get","a","picture","of"
"2","to","get","a","taste","of"
"3","to","get","back","into","it"
"2","to","get","back","to","me"
"5","to","get","back","to","the"
"2","to","get","caught","up","in"
"3","to","get","in","on","the"
"2","to","get","it","out","of"
"2","to","get","out","and","enjoy"
"3","to","get","out","of","bed"
"2","to","get","out","of","school"
"4","to","get","out","of","the"
"3","to","get","rid","of","the"
"2","to","get","rid","of","this"
"2","to","get","some","work","done"
"2","to","get","to","the","unk"
"2","to","get","to","this","point"
"2","to","give","a","boost","to"
"4","to","give","it","a","try"
"2","to","give","it","my","all"
"2","to","give","them","a","little"
"2","to","give","them","all","the"
"2","to","give","up","on","him"
"2","to","go","back","and","unk"
"2","to","go","back","to","where"
"2","to","go","out","and","do"
"2","to","go","out","of","my"
"2","to","go","out","there","and"
"2","to","go","shopping","with","my"
"2","to","go","to","sleep","but"
"2","to","go","to","sleep","now"
"2","to","go","to","the","movies"
"3","to","go","to","the","unk"
"2","to","go","to","the","vet"
"2","to","hang","out","with","my"
"2","to","have","been","able","to"
"2","to","have","her","port","flushed"
"2","to","have","the","opportunity","to"
"3","to","hear","what","you","think"
"2","to","him","even","though","there"
"3","to","judge","my","choice","in"
"2","to","just","go","with","the"
"2","to","keep","an","open","mind"
"2","to","know","more","about","the"
"2","to","know","what's","going","on"
"2","to","learn","a","little","more"
"2","to","learn","as","much","as"
"2","to","learn","to","read","in"
"2","to","let","go","of","the"
"2","to","let","you","know","that"
"2","to","lie","in","bed","and"
"3","to","make","a","difference","in"
"2","to","make","a","lot","of"
"2","to","make","her","car","payment"
"2","to","make","it","a","bit"
"2","to","make","it","a","game"
"2","to","make","it","easier","for"
"3","to","make","it","to","the"
"4","to","make","sure","that","the"
"2","to","make","sure","that","we're"
"2","to","make","sure","they","are"
"3","to","make","up","for","the"
"2","to","me","all","the","time"
"2","to","me","and","i","didn't"
"2","to","me","is","that","it"
"2","to","me","is","that","the"
"2","to","me","than","meets","the"
"2","to","million","or","cents","a"
"2","to","miss","out","on","the"
"2","to","move","away","from","the"
"2","to","one","of","my","favorite"
"2","to","paint","a","mural","for"
"3","to","pick","up","a","few"
"2","to","protect","the","integrity","of"
"2","to","protect","the","rights","of"
"2","to","provide","a","means","for"
"4","to","put","an","end","to"
"3","to","put","up","with","the"
"2","to","reduce","the","number","of"
"2","to","run","for","the","senate"
"2","to","say","goodbye","to","my"
"2","to","say","thanks","to","all"
"2","to","say","that","this","is"
"2","to","say","this","is","what"
"3","to","say","yes","or","no"
"2","to","see","all","of","you"
"3","to","see","if","i","can"
"2","to","see","if","we","could"
"2","to","see","the","hunger","games"
"2","to","see","what","it","was"
"2","to","see","what","you","create"
"2","to","see","your","name","on"
"2","to","send","their","children","to"
"2","to","set","up","a","time"
"2","to","share","with","you","all"
"2","to","show","up","for","a"
"2","to","show","you","how","i"
"2","to","six","years","in","prison"
"2","to","spend","a","lot","of"
"5","to","spread","the","word","about"
"2","to","stay","in","the","country"
"2","to","stay","in","touch","with"
"2","to","stop","by","one","of"
"2","to","take","a","look","at"
"4","to","take","advantage","of","the"
"2","to","take","care","of","her"
"2","to","take","control","of","the"
"3","to","take","over","the","world"
"2","to","take","part","in","the"
"2","to","take","their","unk","to"
"3","to","talk","to","you","about"
"2","to","talk","with","you","about"
"2","to","taste","with","salt","and"
"2","to","tell","ade","the","truth"
"2","to","tell","you","which","way"
"3","to","the","back","of","the"
"3","to","the","best","of","my"
"2","to","the","best","of","us"
"3","to","the","bottom","of","the"
"3","to","the","center","of","the"
"3","to","the","end","of","the"
"2","to","the","family","and","friends"
"2","to","the","friends","who","have"
"2","to","the","kids","who","are"
"2","to","the","l","a","gay"
"2","to","the","land","of","gilead"
"2","to","the","lord","for","he"
"2","to","the","moon","and","back"
"2","to","the","nearest","whole","number"
"2","to","the","point","where","i"
"2","to","the","red","sox","for"
"2","to","the","rest","of","the"
"2","to","the","right","of","the"
"2","to","the","size","of","a"
"2","to","the","south","side","of"
"2","to","the","times","on","the"
"3","to","the","to","the","to"
"2","to","the","top","of","the"
"2","to","the","u","s","economy"
"2","to","the","university","of","missouri"
"3","to","the","unk","of","the"
"2","to","the","unk","the","unk"
"2","to","the","unk","will","be"
"2","to","the","west","of","the"
"2","to","the","world","trade","center"
"2","to","their","highest","level","in"
"2","to","try","and","get","some"
"2","to","try","and","make","it"
"2","to","undergo","a","magnetic","resonance"
"2","to","undermine","the","ideals","of"
"3","to","unk","at","the","unk"
"2","to","unk","him","i'm","not"
"2","to","unk","org","for","more"
"3","to","unk","unk","and","unk"
"2","to","use","this","word","in"
"2","to","vegas","for","the","weekend"
"3","to","walk","all","the","way"
"2","to","washington","d","c","to"
"3","to","where","i","want","to"
"2","to","wish","everyone","a","merry"
"3","to","years","in","prison","for"
"2","to","you","a","gospel","contrary"
"2","to","yourself","what","you","would"
"2","today's","going","to","be","a"
"2","today","at","at","facebook","unk"
"2","today","for","the","first","time"
"2","today","in","literary","history","on"
"2","today","is","a","new","day"
"2","today","is","my","someday","will"
"4","today","is","the","anniversary","of"
"2","today","will","be","the","death"
"2","told","him","it","would","be"
"2","told","the","associated","press","that"
"2","told","the","post","dispatch","that"
"2","tomorrow","cant","wait","to","see"
"2","tomorrow","is","a","new","day"
"2","too","big","or","too","small"
"2","too","early","for","a","unk"
"2","too","good","a","businessman","to"
"2","took","a","deep","breath","and"
"2","took","her","to","see","a"
"2","took","office","the","unemployment","rate"
"2","toothpick","inserted","in","the","center"
"2","treated","for","minor","injuries","and"
"2","tree","unk","and","a","fruit"
"2","trenton","insider","joe","kyrillos","who"
"2","trial","in","u","s","district"
"2","triangles","that","represent","the","unk"
"2","try","to","get","them","to"
"2","try","to","stay","out","of"
"2","trying","to","determine","what","caused"
"2","trying","to","figure","it","out"
"2","trying","to","figure","out","a"
"3","trying","to","figure","out","what"
"2","trying","to","figure","out","where"
"2","trying","to","get","to","the"
"2","trying","to","learn","as","much"
"3","trying","to","tell","me","something"
"2","trying","to","think","of","something"
"2","trying","to","unk","him","i'm"
"2","turn","out","to","be","a"
"2","turned","out","to","be","his"
"2","turned","out","to","be","the"
"3","turns","out","to","be","a"
"3","two","and","a","half","men"
"2","two","run","homer","in","the"
"2","u","have","to","follow","me"
"2","u","s","attorney's","office","in"
"2","u","s","chamber","of","commerce"
"2","u","s","circuit","court","of"
"2","u","s","conference","of","catholic"
"2","u","s","department","of","commerce"
"3","u","s","department","of","education"
"2","u","s","department","of","justice"
"3","u","s","district","court","in"
"2","u","s","district","court","judge"
"2","u","s","district","judge","sara"
"2","u","s","embassy","in","beijing"
"3","u","s","food","and","drug"
"2","u","s","house","of","representatives"
"2","u","s","rep","steve","unk"
"2","u","s","supreme","court","has"
"3","u","think","it","can't","get"
"2","uk","amazon","de","amazon","fr"
"2","uk","government","and","the","welsh"
"2","uncle","jack","off","a","horse"
"2","undergo","a","magnetic","resonance","imaging"
"2","undermine","the","ideals","of","the"
"2","unemployment","rate","fell","to","percent"
"2","unemployment","rate","would","be","percent"
"3","university","of","missouri","st","louis"
"2","unk","a","couple","of","weeks"
"2","unk","a","former","federal","prosecutor"
"2","unk","a","former","unk","who"
"2","unk","a","lot","more","than"
"2","unk","a","lot","of","people"
"2","unk","a","member","of","the"
"2","unk","a","mother","of","two"
"3","unk","a","spokesman","for","the"
"2","unk","a","unk","for","the"
"2","unk","and","a","fruit","unk"
"2","unk","and","a","number","of"
"3","unk","and","a","unk","of"
"2","unk","and","he","decides","to"
"2","unk","and","her","husband","unk"
"2","unk","and","i","have","no"
"2","unk","and","i","love","it"
"2","unk","and","or","unk","of"
"2","unk","and","the","unk","in"
"2","unk","and","the","unk","the"
"2","unk","and","unk","and","a"
"2","unk","and","unk","and","i"
"2","unk","and","unk","have","been"
"4","unk","and","unk","in","the"
"3","unk","and","unk","of","the"
"2","unk","and","unk","to","a"
"2","unk","and","unk","unk","all"
"2","unk","and","unk","unk","are"
"2","unk","and","unk","unk","as"
"2","unk","and","unk","unk","the"
"4","unk","and","unk","unk","unk"
"2","unk","as","a","symbol","of"
"2","unk","as","part","of","a"
"5","unk","as","well","as","the"
"2","unk","assignment","write","a","play"
"2","unk","at","gmail","dot","com"
"2","unk","at","mission","cliffs","townhomes"
"5","unk","at","the","end","of"
"4","unk","at","the","same","time"
"2","unk","at","the","unk","and"
"2","unk","blog","unk","wordpress","com"
"2","unk","buddies","and","they","respond"
"2","unk","by","the","fact","that"
"2","unk","chairman","of","the","unk"
"2","unk","com","and","www","unk"
"2","unk","com","for","more","information"
"3","unk","contributed","to","this","report"
"3","unk","debuts","in","march","unk"
"2","unk","did","not","want","to"
"2","unk","do","you","have","a"
"3","unk","executive","director","of","the"
"2","unk","executive","vice","president","of"
"2","unk","faces","up","to","years"
"2","unk","for","more","than","years"
"3","unk","for","the","first","time"
"2","unk","for","those","of","you"
"2","unk","from","unk","to","unk"
"2","unk","he","also","unk","to"
"2","unk","him","i'm","not","trying"
"2","unk","i","have","to","admit"
"2","unk","i","mean","unk","i"
"2","unk","i","want","to","be"
"3","unk","i","was","going","to"
"3","unk","i","would","love","to"
"2","unk","if","you","have","any"
"2","unk","in","an","attempt","to"
"2","unk","in","the","first","quarter"
"3","unk","in","the","middle","of"
"2","unk","in","the","unk","of"
"2","unk","in","unk","unk","unk"
"2","unk","in","which","he","was"
"2","unk","including","unk","unk","and"
"4","unk","is","going","to","be"
"2","unk","is","good","for","the"
"2","unk","is","it","on","youtube"
"4","unk","is","one","of","my"
"4","unk","is","one","of","the"
"2","unk","is","one","of","those"
"2","unk","is","part","of","a"
"2","unk","is","the","same","as"
"2","unk","is","the","unk","of"
"2","unk","just","a","few","years"
"2","unk","leads","in","korea","as"
"2","unk","long","time","no","see"
"2","unk","looked","like","when","i"
"2","unk","my","mind","every","time"
"5","unk","new","york","n","y"
"2","unk","of","the","unk","unk"
"2","unk","of","unk","and","unk"
"2","unk","of","unk","vs","the"
"2","unk","on","behalf","of","a"
"2","unk","on","the","big","screen"
"2","unk","on","the","brink","of"
"2","unk","on","the","edge","of"
"2","unk","on","the","other","hand"
"2","unk","or","whatever","it","is"
"2","unk","org","for","more","information"
"2","unk","over","how","best","to"
"2","unk","point","of","view","is"
"2","unk","president","and","ceo","of"
"2","unk","rd","square","feet","on"
"2","unk","refurbished","formerly","unk","unk"
"2","unk","said","he","added","that"
"5","unk","said","in","a","statement"
"2","unk","said","in","an","e"
"3","unk","said","in","an","interview"
"2","unk","sells","at","a","margin"
"2","unk","slot","machines","if","you"
"3","unk","thanks","for","the","follow"
"2","unk","there","are","lots","of"
"2","unk","to","the","next","level"
"2","unk","to","unk","in","a"
"2","unk","told","a","reporter","in"
"2","unk","told","the","associated","press"
"2","unk","unk","a","k","a"
"3","unk","unk","a","spokesman","for"
"2","unk","unk","a","unk","for"
"4","unk","unk","and","the","unk"
"2","unk","unk","and","unk","are"
"2","unk","unk","and","unk","he"
"5","unk","unk","and","unk","unk"
"2","unk","unk","i","think","i"
"2","unk","unk","in","unk","the"
"2","unk","unk","in","unk","unk"
"2","unk","unk","is","not","in"
"3","unk","unk","of","the","unk"
"2","unk","unk","on","unk","unk"
"3","unk","unk","refurbished","formerly","unk"
"2","unk","unk","thanks","for","the"
"2","unk","unk","to","find","out"
"2","unk","unk","unk","and","the"
"11","unk","unk","unk","and","unk"
"2","unk","unk","unk","as","unk"
"2","unk","unk","unk","in","unk"
"2","unk","unk","unk","the","unk"
"6","unk","unk","unk","unk","and"
"2","unk","unk","unk","unk","in"
"2","unk","unk","unk","unk","of"
"18","unk","unk","unk","unk","unk"
"2","unk","unk","unk","will","be"
"2","unk","up","i","don't","know"
"2","unk","was","going","to","be"
"4","unk","was","one","of","the"
"2","unk","was","paid","in","unused"
"2","unk","we","don't","want","to"
"2","unk","were","some","of","the"
"2","unk","when","it","comes","to"
"2","unk","where","he","lived","with"
"2","unk","which","is","different","to"
"2","unk","who","fights","every","day"
"2","unk","who","grew","up","in"
"2","unk","who","lives","in","unk"
"2","unk","who","now","lives","in"
"2","unk","why","is","it","that"
"2","unk","with","each","other","as"
"2","unk","wordpress","com","is","a"
"2","unk","you","can","have","a"
"2","until","a","few","days","later"
"2","until","a","toothpick","inserted","in"
"2","until","i","was","in","my"
"3","until","our","hospitality","suite","will"
"2","until","you","are","ready","to"
"2","up","all","night","again","i"
"2","up","is","hard","to","do"
"2","up","on","the","unk","and"
"2","up","thanks","for","the","follow"
"3","up","to","five","years","in"
"2","up","to","the","junction","with"
"4","up","to","years","in","prison"
"2","up","where","i","left","off"
"2","up","with","a","list","of"
"2","us","know","how","we","can"
"2","us","know","if","you","have"
"2","us","know","if","you","need"
"3","us","know","what","you","think"
"2","us","on","facebook","for","more"
"2","us","out","at","www","unk"
"2","use","it","all","the","time"
"2","use","our","daily","bread","designs"
"2","use","this","word","in","a"
"2","used","to","live","by","the"
"2","used","to","think","i","was"
"2","used","to","think","it","was"
"2","valley","country","club","in","paradise"
"2","very","clear","choice","if","senator"
"2","very","very","important","part","of"
"2","vessels","of","wrath","fitted","to"
"2","vice","president","joe","biden","was"
"2","vice","president","of","football","operations"
"2","view","from","the","top","of"
"2","visit","unk","org","to","for"
"2","vote","for","the","indy","reads"
"2","voted","in","favor","of","a"
"2","voters","will","have","a","very"
"2","wait","to","be","a","part"
"2","wait","to","get","back","to"
"2","wait","to","hear","more","about"
"2","wait","to","see","what","the"
"2","wake","up","and","go","to"
"2","wake","up","and","still","feel"
"5","wake","up","in","the","morning"
"2","walk","all","the","way","around"
"6","want","to","be","able","to"
"3","want","to","be","at","the"
"2","want","to","be","in","the"
"3","want","to","be","part","of"
"2","want","to","do","is","to"
"2","want","to","get","back","into"
"2","want","to","get","into","the"
"3","want","to","go","back","to"
"2","want","to","go","to","school"
"7","want","to","go","to","the"
"2","want","to","know","more","about"
"2","want","to","know","what's","going"
"2","want","to","learn","about","the"
"3","want","to","learn","how","to"
"2","want","to","listen","to","the"
"2","want","to","say","that","i"
"2","want","to","talk","about","it"
"2","want","to","thank","everyone","who"
"2","wanted","to","let","you","know"
"2","wants","to","be","a","unk"
"2","wants","to","get","back","to"
"2","was","a","bit","of","a"
"2","was","a","link","to","a"
"2","was","a","lot","of","fun"
"2","was","able","to","download","the"
"2","was","about","to","die","in"
"2","was","all","i","could","do"
"2","was","always","a","need","for"
"2","was","arrested","on","a","bench"
"2","was","at","the","time","of"
"2","was","being","held","in","the"
"2","was","followed","by","a","third"
"2","was","found","dead","in","his"
"2","was","going","to","be","a"
"2","was","going","to","be","okay"
"4","was","going","to","be","the"
"2","was","going","to","have","a"
"2","was","going","to","have","to"
"2","was","great","meeting","you","both"
"2","was","his","jersey","shore","name"
"2","was","in","one","of","the"
"2","was","murdered","he","was","murdered"
"2","was","no","basis","for","claiming"
"2","was","nominated","for","her","role"
"2","was","not","in","the","courtroom"
"2","was","not","involved","in","the"
"2","was","nowhere","to","be","found"
"2","was","on","the","brink","of"
"2","was","on","the","witness","stand"
"2","was","one","for","the","books"
"2","was","one","of","dozens","of"
"6","was","one","of","the","best"
"4","was","one","of","the","few"
"6","was","one","of","the","first"
"2","was","one","of","the","main"
"3","was","one","of","the","most"
"3","was","one","of","the","unk"
"2","was","one","of","those","days"
"2","was","only","the","second","time"
"2","was","part","of","a","three"
"2","was","really","looking","forward","to"
"3","was","sentenced","to","years","in"
"2","was","set","up","to","be"
"2","was","the","first","of","many"
"2","was","the","highlight","of","my"
"5","was","the","last","time","you"
"2","was","the","only","one","that"
"2","was","the","only","one","who"
"2","was","the","scene","of","a"
"2","was","the","unk","of","the"
"2","washington","university","school","of","medicine"
"2","wasn't","the","only","one","who"
"2","watch","it","over","and","over"
"2","watched","the","sun","set","over"
"2","watching","the","ball","drop","in"
"3","water","bring","to","a","boil"
"2","water","pollution","control","plant","in"
"2","way","of","doing","things","and"
"2","way","of","looking","at","it"
"2","way","of","saying","thank","you"
"2","way","to","start","off","the"
"2","way","to","start","spring","break"
"2","we'd","love","to","have","you"
"2","we'll","show","you","how","it"
"2","we're","about","to","enter","a"
"2","we're","excited","to","also","announce"
"3","we're","going","to","be","able"
"2","we're","going","to","continue","to"
"4","we're","going","to","do","it"
"4","we're","going","to","have","to"
"2","we're","going","to","try","to"
"2","we","are","going","to","be"
"3","we","are","going","to","have"
"5","we","are","in","the","process"
"3","we","are","looking","forward","to"
"2","we","are","not","able","to"
"2","we","are","not","going","to"
"4","we","are","so","excited","to"
"2","we","are","so","proud","of"
"2","we","are","talking","about","a"
"2","we","are","very","excited","to"
"2","we","are","what","we","repeatedly"
"2","we","came","up","with","a"
"2","we","can't","rely","on","the"
"2","we","can't","wait","for","the"
"3","we","can't","wait","to","see"
"2","we","can","all","agree","that"
"2","we","can","all","relate","to"
"2","we","can","give","neil","the"
"2","we","deal","with","children","all"
"2","we","didn't","know","what","a"
"3","we","don't","have","to","worry"
"2","we","go","out","and","play"
"2","we","gon","be","rich","forever"
"3","we","had","a","lot","of"
"2","we","had","a","really","nice"
"2","we","had","an","awesome","time"
"2","we","had","time","we","had"
"2","we","have","a","bit","of"
"3","we","have","a","lot","of"
"2","we","have","to","do","is"
"2","we","hope","everyone","has","a"
"3","we","hope","to","see","you"
"3","we","hope","you","enjoy","the"
"2","we","hope","you","have","a"
"2","we","interview","you","and","on"
"3","we","just","have","to","do"
"2","we","knew","we","had","a"
"2","we","live","in","a","society"
"2","we","live","in","a","world"
"2","we","ll","fallow","we","ll"
"2","we","look","forward","to","it"
"2","we","look","forward","to","seeing"
"2","we","love","ya","we","love"
"2","we","might","be","able","to"
"2","we","need","to","be","prepared"
"2","we","need","to","be","unk"
"2","we","need","to","do","this"
"2","we","need","to","do","to"
"2","we","need","to","go","to"
"4","we","need","to","hang","out"
"2","we","need","to","have","a"
"2","we","need","to","look","at"
"2","we","still","have","a","lot"
"2","we","want","to","do","is"
"2","we","want","to","keep","our"
"2","we","want","to","know","how"
"2","we","were","going","to","be"
"2","we","were","talking","about","the"
"2","we","were","treated","to","the"
"2","we","will","be","sure","to"
"2","we","will","do","our","best"
"2","we","worked","hard","to","put"
"4","we","would","love","to","see"
"2","wear","it","all","the","time"
"2","website","comes","from","amazon","services"
"2","wednesday","at","the","wallingford","ct"
"2","week","next","month","next","year"
"2","weighed","in","at","pounds","ounces"
"3","welcome","to","the","world","of"
"2","well","as","several","multi","unk"
"2","well","i","hope","you","get"
"2","well","on","its","way","to"
"2","were","going","to","have","a"
"2","were","to","use","this","word"
"2","west","coast","rapper","tupac","shakur"
"2","what's","going","on","around","you"
"3","what's","the","best","way","to"
"2","what's","up","thanks","for","the"
"2","what's","your","favorite","part","about"
"2","what","a","difference","a","year"
"3","what","a","great","way","to"
"2","what","advice","do","you","have"
"2","what","appeared","to","be","a"
"2","what","are","some","of","the"
"2","what","are","we","doing","in"
"2","what","are","you","doing","this"
"2","what","are","you","doing","to"
"2","what","are","you","doing","today"
"4","what","are","you","going","to"
"3","what","are","you","up","to"
"2","what","could","have","been","a"
"2","what","day","it","is","how"
"2","what","did","you","think","of"
"2","what","do","i","do","now"
"2","what","do","i","do","with"
"2","what","do","i","have","to"
"3","what","do","you","call","a"
"2","what","do","you","do","for"
"2","what","do","you","do","to"
"3","what","do","you","do","when"
"2","what","do","you","guys","think"
"2","what","do","you","like","about"
"2","what","do","you","say","to"
"3","what","do","you","think","about"
"6","what","do","you","think","of"
"2","what","do","you","use","it"
"2","what","do","you","want","to"
"3","what","does","it","all","mean"
"2","what","does","this","have","to"
"2","what","great","nation","is","there"
"2","what","he","was","trying","to"
"3","what","i'm","going","to","do"
"2","what","i","am","talking","about"
"2","what","i","came","up","with"
"2","what","i","should","do","for"
"2","what","i","think","is","the"
"2","what","i","was","going","for"
"2","what","i","was","going","to"
"2","what","i","was","looking","for"
"2","what","is","going","on","in"
"2","what","it","is","all","about"
"3","what","it","means","to","be"
"2","what","it","would","be","like"
"2","what","it","would","mean","for"
"2","what","makes","u","think","u"
"2","what","makes","you","beautiful","is"
"2","what","should","have","been","a"
"2","what","the","client","meant","and"
"2","what","the","hell","are","you"
"2","what","they","used","to","be"
"2","what","this","means","is","that"
"2","what","to","do","about","the"
"2","what","was","going","on","in"
"2","what","was","going","on","or"
"2","what","was","going","on","with"
"2","what","was","left","of","the"
"2","what","we","are","going","to"
"3","what","we","need","to","do"
"2","what","we","repeatedly","do","excellence"
"2","what","would","you","do","if"
"2","what","you","are","expecting","to"
"2","what","you","are","looking","for"
"3","what","you","can","do","for"
"2","what","you","do","makes","a"
"3","what","you","have","to","do"
"2","what","you","really","want","to"
"2","what","you","see","is","what"
"2","what","you","wish","p","m"
"2","what","you","would","be","and"
"2","when","am","i","going","to"
"2","when","are","you","coming","back"
"2","when","are","you","done","with"
"2","when","are","you","going","to"
"2","when","deputies","arrived","they","found"
"2","when","he","was","with","the"
"2","when","i","do","get","a"
"2","when","i","get","off","work"
