"freq","word1","word2","word3"
"5","can","count","on"
"3","can","create","a"
"2","can","dm","you"
"6","can","do","a"
"5","can","do","all"
"2","can","do","and"
"7","can","do","anything"
"3","can","do","better"
"2","can","do","differently"
"5","can","do","for"
"2","can","do","i"
"4","can","do","is"
"18","can","do","it"
"2","can","do","no"
"3","can","do","so"
"3","can","do","something"
"7","can","do","that"
"4","can","do","the"
"6","can","do","this"
"9","can","do","to"
"2","can","eat","wings"
"3","can","expect","a"
"6","can","expect","to"
"4","can","feel","the"
"2","can","figure","out"
"2","can","find","a"
"3","can","find","it"
"2","can","find","out"
"4","can","find","some"
"2","can","find","someone"
"2","can","find","the"
"3","can","focus","on"
"2","can","follow","up"
"7","can","get","a"
"4","can","get","back"
"2","can","get","in"
"2","can","get","into"
"6","can","get","it"
"4","can","get","my"
"2","can","get","published"
"2","can","get","some"
"9","can","get","the"
"2","can","get","them"
"3","can","get","to"
"2","can","get","you"
"2","can","give","a"
"2","can","give","him"
"2","can","give","neil"
"2","can","go","and"
"2","can","go","from"
"2","can","go","over"
"8","can","go","to"
"2","can","go","wrong"
"2","can","grab","and"
"2","can","handle","this"
"2","can","hang","out"
"10","can","have","a"
"2","can","have","in"
"3","can","have","the"
"3","can","have","two"
"3","can","hear","it"
"2","can","hear","that"
"2","can","hear","the"
"2","can","hear","you"
"2","can","help","me"
"3","can","help","us"
"5","can","help","with"
"10","can","help","you"
"2","can","hit","a"
"5","can","i","be"
"2","can","i","borrow"
"2","can","i","bring"
"3","can","i","buy"
"4","can","i","do"
"3","can","i","find"
"19","can","i","get"
"2","can","i","go"
"4","can","i","have"
"2","can","i","join"
"2","can","i","just"
"5","can","i","live"
"2","can","i","meet"
"3","can","i","please"
"6","can","i","say"
"2","can","imagine","how"
"2","can","imagine","i"
"2","can","increase","the"
"3","can","it","be"
"2","can","just","buy"
"2","can","just","go"
"2","can","just","pick"
"2","can","just","turn"
"2","can","keep","him"
"2","can","keep","it"
"2","can","keep","this"
"5","can","lead","to"
"2","can","learn","about"
"2","can","let","my"
"2","can","listen","to"
"2","can","live","as"
"6","can","look","at"
"2","can","look","for"
"2","can","look","like"
"15","can","make","a"
"2","can","make","all"
"3","can","make","is"
"5","can","make","it"
"2","can","make","me"
"6","can","make","the"
"6","can","make","you"
"2","can","make","your"
"2","can","move","on"
"8","can","never","be"
"3","can","never","get"
"3","can","never","have"
"3","can","no","longer"
"3","can","not","be"
"2","can","not","see"
"2","can","now","be"
"2","can","now","die"
"2","can","of","coke"
"3","can","of","milk"
"6","can","only","be"
"2","can","only","hope"
"6","can","only","imagine"
"3","can","only","mean"
"2","can","order","a"
"6","can","pick","up"
"2","can","place","unk"
"2","can","play","a"
"3","can","play","and"
"2","can","play","at"
"2","can","play","on"
"2","can","play","the"
"2","can","play","unk"
"2","can","point","to"
"3","can","put","them"
"2","can","read","all"
"2","can","really","be"
"2","can","really","get"
"6","can","relate","to"
"2","can","remember","i"
"2","can","restart","the"
"4","can","return","to"
"2","can","say","from"
"2","can","say","i"
"4","can","say","is"
"2","can","say","that"
"3","can","see","a"
"2","can","see","all"
"2","can","see","an"
"2","can","see","by"
"2","can","see","his"
"4","can","see","how"
"2","can","see","i"
"3","can","see","in"
"5","can","see","it"
"2","can","see","it's"
"3","can","see","my"
"2","can","see","myself"
"2","can","see","some"
"6","can","see","that"
"22","can","see","the"
"4","can","see","unk"
"5","can","see","why"
"2","can","see","you"
"3","can","send","you"
"4","can","show","you"
"2","can","simplify","your"
"3","can","smell","it"
"5","can","someone","please"
"2","can","start","a"
"3","can","start","the"
"2","can","still","appreciate"
"2","can","still","feel"
"2","can","still","get"
"2","can","still","hear"
"2","can","stop","by"
"4","can","suck","it"
"4","can","take","a"
"2","can","take","away"
"3","can","take","care"
"2","can","take","it"
"4","can","take","the"
"2","can","take","you"
"2","can","teach","me"
"2","can","tell","me"
"3","can","tell","the"
"2","can","tell","u"
"2","can","tell","whether"
"11","can","tell","you"
"3","can","think","about"
"4","can","think","of"
"2","can","to","make"
"2","can","u","do"
"2","can","u","get"
"3","can","understand","that"
"2","can","understand","why"
"2","can","unk","for"
"2","can","unk","from"
"4","can","unk","the"
"2","can","unk","your"
"4","can","use","any"
"2","can","use","it"
"2","can","use","that"
"2","can","vary","greatly"
"2","can","visit","unk"
"2","can","walk","along"
"2","can","we","do"
"2","can","we","expect"
"7","can","we","get"
"3","can","we","go"
"3","can","we","have"
"2","can","we","hope"
"2","can","we","interview"
"2","can","we","make"
"2","can","we","say"
"2","can","we","see"
"3","can","we","start"
"3","can","we","talk"
"2","can","wear","it"
"2","can","win","a"
"2","can","work","the"
"3","can","work","with"
"4","can","you","be"
"3","can","you","believe"
"3","can","you","bring"
"2","can","you","change"
"2","can","you","come"
"6","can","you","do"
"2","can","you","find"
"9","can","you","follow"
"8","can","you","get"
"4","can","you","give"
"3","can","you","guess"
"2","can","you","guys"
"2","can","you","have"
"3","can","you","hear"
"6","can","you","help"
"4","can","you","imagine"
"2","can","you","keep"
"2","can","you","love"
"7","can","you","please"
"3","can","you","plz"
"4","can","you","really"
"8","can","you","say"
"3","can","you","send"
"2","can","you","stand"
"10","can","you","tell"
"2","can","you","tweet"
"2","can","you","unk"
"2","cancer","unk","cancer"
"2","candidate","in","the"
"2","candidate","is","unk"
"2","candidate","rick","santorum"
"2","candidates","in","the"
"2","candy","on","the"
"2","canelo","lands","a"
"2","cannot","afford","to"
"2","cannot","be","denied"
"2","cannot","be","seen"
"2","cannot","be","the"
"2","cannot","believe","this"
"2","cannot","do","it"
"4","cannot","help","but"
"2","cannot","unk","unk"
"9","cannot","wait","for"
"2","cannot","wait","i"
"6","cannot","wait","to"
"2","cant","get","it"
"2","cant","go","wrong"
"2","cant","make","money"
"10","cant","wait","for"
"4","cant","wait","til"
"4","cant","wait","till"
"11","cant","wait","to"
"2","cant","wait","until"
"2","cap","and","the"
"2","capable","of","managing"
"2","capable","of","unk"
"2","cape","dutch","and"
"2","capital","improvements","and"
"4","capital","of","the"
"3","capital","of","unk"
"3","caps","game","and"
"2","captain","america","and"
"2","captain","of","the"
"2","car","and","a"
"2","car","and","got"
"2","car","and","truck"
"3","car","crash","on"
"2","car","had","been"
"3","car","in","a"
"3","car","in","front"
"3","car","in","the"
"2","car","remains","in"
"2","carbohydrate","g","protein"
"2","card","and","papers"
"2","card","for","my"
"2","card","for","the"
"4","card","in","the"
"2","card","is","for"
"3","card","stock","and"
"2","card","that","i"
"2","card","to","unk"
"2","cards","from","the"
"2","cards","i","found"
"2","cards","i","have"
"2","cards","in","the"
"2","cards","that","i"
"2","cards","were","used"
"2","care","about","and"
"6","care","about","the"
"2","care","about","them"
"2","care","about","you"
"3","care","about","your"
"2","care","and","education"
"2","care","and","it"
"2","care","as","a"
"2","care","but","i"
"2","care","for","his"
"3","care","for","it"
"4","care","for","the"
"2","care","law","and"
"2","care","less","about"
"2","care","little","for"
"4","care","of","business"
"6","care","of","her"
"2","care","of","his"
"6","care","of","my"
"3","care","of","some"
"2","care","of","that"
"9","care","of","the"
"2","care","of","you"
"2","care","of","your"
"3","care","of","yourself"
"2","care","through","the"
"2","care","to","share"
"2","care","what","anyone"
"2","cared","about","others"
"2","career","and","his"
"6","career","as","a"
"2","career","has","been"
"2","career","high","with"
"2","career","in","the"
"2","career","that","has"
"2","career","with","the"
"2","careful","not","to"
"2","careful","what","you"
"2","cares","about","that"
"2","cargo","ships","are"
"2","caring","for","her"
"2","caring","for","the"
"2","carmel","valley","road"
"2","carney","said","the"
"2","carolina","defensive","end"
"2","carolina","to","see"
"2","carpenters","unk","and"
"3","carried","out","by"
"2","carried","out","the"
"2","carried","over","the"
"2","carry","on","the"
"2","carry","out","an"
"5","carry","out","the"
"2","carry","the","unk"
"3","cars","on","the"
"2","cartagena","he","said"
"2","cartons","from","my"
"2","cartridge","i","cut"
"2","case","against","him"
"3","case","against","the"
"2","case","and","the"
"2","case","for","a"
"2","case","for","unk"
"2","case","in","point"
"3","case","in","which"
"2","case","involved","a"
"2","case","it","was"
"2","case","may","be"
"3","case","of","a"
"8","case","of","the"
"8","case","of","unk"
"6","case","that","the"
"2","case","this","time"
"2","case","will","get"
"2","case","with","these"
"2","case","you","are"
"2","case","you","were"
"2","case","you","would"
"2","cases","in","a"
"2","cases","in","which"
"2","cases","of","unk"
"2","cases","unk","them"
"2","cash","for","a"
"3","cash","for","clunkers"
"2","cash","in","the"
"2","cash","on","cash"
"2","casino","hotel","in"
"2","casino","in","maryland"
"3","cast","a","ballot"
"2","cast","iron","pan"
"2","cast","iron","stomach"
"2","cast","using","a"
"4","cast","your","vote"
"2","casting","about","for"
"2","catalyst","for","the"
"2","catch","a","show"
"12","catch","up","on"
"2","catch","up","soon"
"4","catch","up","with"
"2","catches","the","ball"
"3","catching","fire","i"
"2","catching","fire","is"
"6","catching","up","on"
"2","catching","up","with"
"3","catholic","church","and"
"2","catholic","church","does"
"2","catholic","church","the"
"2","catholic","church","was"
"2","cats","on","the"
"2","caught","dead","at"
"2","caught","in","a"
"3","caught","in","the"
"6","caught","up","in"
"2","cause","and","effect"
"2","cause","for","concern"
"2","cause","i","have"
"2","cause","i","love"
"2","cause","more","than"
"3","cause","of","death"
"8","cause","of","the"
"3","caused","a","lot"
"4","caused","by","the"
"2","caused","him","to"
"2","caused","me","to"
"3","caused","us","to"
"2","cb","richard","ellis"
"2","cbs","million","viewers"
"2","cd","release","party"
"4","cease","and","desist"
"2","cease","fire","to"
"2","cecil","b","unk"
"2","celebrate","earth","day"
"2","celebrate","the","holiday"
"2","celebrate","the","new"
"2","celebrated","his","birthday"
"2","celebration","of","hope"
"3","celebration","of","the"
"3","celebrities","such","as"
"2","cell","phone","and"
"2","cell","phone","in"
"2","cells","of","the"
"2","censored","in","case"
"2","center","and","also"
"2","center","and","the"
"2","center","for","biological"
"4","center","for","the"
"3","center","in","st"
"5","center","in","the"
"2","center","in","unk"
"2","center","is","the"
"2","center","of","gravity"
"2","center","of","our"
"14","center","of","the"
"2","center","on","the"
"2","center","scheduled","to"
"2","center","to","the"
"3","center","unk","unk"
"2","centers","for","disease"
"2","central","west","end"
"4","centre","of","the"
"2","centre","on","the"
"5","cents","a","share"
"2","cents","at","per"
"3","cents","or","percent"
"4","cents","per","share"
"2","cents","to","in"
"2","cents","to","per"
"2","century","and","has"
"2","century","and","the"
"6","ceo","of","the"
"2","ceo","of","unk"
"2","certain","content","that"
"2","certain","kind","of"
"2","certain","of","the"
"4","certain","type","of"
"2","certainly","have","to"
"2","certainly","is","not"
"2","certainly","not","a"
"3","certified","public","accountant"
"2","ces","convention","in"
"4","chain","of","events"
"2","chair","and","i"
"2","chair","had","a"
"2","chair","of","the"
"2","chairman","and","ceo"
"16","chairman","of","the"
"2","chairman","of","unk"
"2","chairs","and","a"
"4","chairwoman","of","the"
"3","challenge","for","me"
"2","challenge","for","the"
"3","challenge","for","you"
"2","challenge","here","at"
"2","challenge","is","to"
"3","challenge","over","at"
"2","challenge","the","unk"
"2","challenge","this","week"
"2","challenge","was","to"
"2","challenge","will","run"
"2","challenge","you","are"
"2","challenge","you","to"
"2","challenges","facing","the"
"2","chamber","music","festival"
"10","chamber","of","commerce"
"2","chamber","of","secrets"
"4","champion","unk","unk"
"2","champions","will","be"
"2","championships","in","the"
"2","chance","at","a"
"2","chance","for","a"
"2","chance","i","would"
"2","chance","of","being"
"2","chance","of","passing"
"2","chance","of","such"
"4","chance","of","unk"
"2","chance","of","winning"
"2","chance","that","the"
